Date,Open,Close,High,Low
2011-05-12,1.4229,1.4206,1.4276,1.4123
2011-05-11,1.4205,1.4399,1.4422,1.4172
2011-05-10,1.4399,1.4368,1.4418,1.427
2011-05-09,1.4368,1.4388,1.4441,1.4255
2011-05-06,1.4315,1.4558,1.4587,1.4312
2011-05-05,1.4558,1.4826,1.4899,1.451
2011-05-04,1.4827,1.4836,1.4938,1.4775
2011-05-03,1.4836,1.4794,1.4888,1.4754
2011-05-02,1.4794,1.4815,1.4901,1.4763
2011-04-29,1.4806,1.484,1.4877,1.4803
2011-04-28,1.484,1.4787,1.4881,1.4772
2011-04-27,1.4788,1.4704,1.4795,1.4632
2011-04-26,1.4704,1.4551,1.4712,1.4493
2011-04-25,1.455,1.4587,1.4626,1.4525
2011-04-22,1.456,1.4558,1.4587,1.4534
2011-04-21,1.4559,1.4519,1.4648,1.4515
2011-04-20,1.4518,1.4365,1.4544,1.4355
2011-04-19,1.4365,1.4236,1.4373,1.4205
2011-04-18,1.4236,1.4396,1.4404,1.4157
2011-04-15,1.4428,1.45,1.4502,1.439
2011-04-14,1.45,1.4451,1.4514,1.4365
2011-04-13,1.4452,1.4482,1.4519,1.4413
2011-04-12,1.4482,1.4423,1.4518,1.4377
2011-04-11,1.4423,1.448,1.4481,1.4421
2011-04-08,1.4482,1.4297,1.4487,1.4291
2011-04-07,1.4297,1.4324,1.4325,1.4242
2011-04-06,1.4324,1.4231,1.4348,1.4228
2011-04-05,1.4231,1.4204,1.4244,1.4151
2011-04-04,1.4205,1.4234,1.4268,1.4192
2011-04-01,1.4234,1.4156,1.4245,1.4061
2011-03-31,1.4156,1.4127,1.4232,1.4116
2011-03-30,1.4127,1.411,1.4146,1.4052
2011-03-29,1.411,1.4076,1.4148,1.4047
2011-03-28,1.4076,1.4023,1.4115,1.4022
2011-03-25,1.4087,1.4169,1.4193,1.4055
2011-03-24,1.4169,1.4104,1.4219,1.4053
2011-03-23,1.4104,1.4168,1.4214,1.4077
2011-03-22,1.4168,1.4213,1.4248,1.4162
2011-03-21,1.4213,1.4168,1.424,1.4141
2011-03-18,1.4179,1.403,1.4183,1.398
2011-03-17,1.403,1.3883,1.4052,1.3876
2011-03-16,1.3884,1.3985,1.4,1.3866
2011-03-15,1.3985,1.399,1.4012,1.3855
2011-03-14,1.399,1.3934,1.4003,1.3904
2011-03-11,1.3902,1.38,1.3915,1.3752
2011-03-10,1.38,1.3902,1.3924,1.3775
2011-03-09,1.3902,1.3895,1.3941,1.3855
2011-03-08,1.3895,1.3962,1.3988,1.3862
2011-03-07,1.3962,1.399,1.4035,1.3955
2011-03-04,1.3986,1.3955,1.4005,1.3942
2011-03-03,1.3955,1.3865,1.3973,1.3833
2011-03-02,1.3865,1.3768,1.389,1.3745
2011-03-01,1.3768,1.382,1.3853,1.3763
2011-02-28,1.382,1.3733,1.3855,1.3711
2011-02-25,1.3752,1.3819,1.3837,1.3724
2011-02-24,1.3819,1.376,1.3823,1.3704
2011-02-23,1.376,1.3672,1.3786,1.3672
2011-02-22,1.3672,1.368,1.3703,1.3528
2011-02-21,1.368,1.3712,1.3712,1.3647
2011-02-18,1.3692,1.3622,1.3714,1.3545
2011-02-17,1.3622,1.3573,1.3626,1.3537
2011-02-16,1.3573,1.3497,1.3587,1.3462
2011-02-15,1.3497,1.3478,1.355,1.3461
2011-02-14,1.3478,1.3511,1.3558,1.3428
2011-02-11,1.3551,1.3603,1.362,1.3497
2011-02-10,1.3603,1.3719,1.3727,1.3577
2011-02-09,1.3719,1.3625,1.3742,1.3611
2011-02-08,1.3625,1.3591,1.3687,1.3572
2011-02-07,1.3591,1.3573,1.3626,1.3508
2011-02-04,1.358,1.3623,1.3675,1.3544
2011-02-03,1.3623,1.3816,1.3825,1.3609
2011-02-02,1.3816,1.3827,1.3861,1.3767
2011-02-01,1.3828,1.3712,1.3842,1.3701
2011-01-31,1.3712,1.3572,1.3738,1.357
2011-01-28,1.361,1.3722,1.3745,1.3583
2011-01-27,1.3722,1.3709,1.3757,1.3637
2011-01-26,1.3709,1.3685,1.3721,1.3642
2011-01-25,1.3685,1.3642,1.3702,1.3573
2011-01-24,1.3642,1.3618,1.3685,1.354
2011-01-21,1.362,1.3465,1.3624,1.3448
2011-01-20,1.3465,1.3451,1.3522,1.3396
2011-01-19,1.3451,1.3377,1.3537,1.3376
2011-01-18,1.3377,1.3281,1.3464,1.3253
2011-01-17,1.3281,1.3378,1.3379,1.3245
2011-01-14,1.3388,1.3351,1.3456,1.3314
2011-01-13,1.335,1.3126,1.3383,1.3089
2011-01-12,1.3127,1.2982,1.3144,1.2962
2011-01-11,1.2982,1.2964,1.2992,1.2905
2011-01-10,1.2964,1.2895,1.2966,1.2874
2011-01-07,1.2906,1.298,1.3021,1.2904
2011-01-06,1.2979,1.3156,1.317,1.2968
2011-01-05,1.3156,1.3319,1.3325,1.3126
2011-01-04,1.3318,1.3356,1.3433,1.3292
2011-01-03,1.3355,1.3356,1.3395,1.325
2010-12-31,1.3383,1.3301,1.3422,1.3288
2010-12-30,1.3301,1.3222,1.3314,1.3219
2010-12-29,1.3222,1.3085,1.3238,1.3084
2010-12-28,1.3085,1.3188,1.3274,1.3083
2010-12-27,1.3188,1.3079,1.3189,1.3078
2010-12-24,1.3121,1.3122,1.3147,1.3095
2010-12-23,1.3122,1.3114,1.3151,1.3055
2010-12-22,1.3114,1.3091,1.318,1.3078
2010-12-21,1.3091,1.3117,1.3201,1.3073
2010-12-20,1.3117,1.3162,1.3182,1.3095
2010-12-17,1.3187,1.3239,1.3358,1.3133
2010-12-16,1.3238,1.3224,1.3265,1.3181
2010-12-15,1.3224,1.3356,1.3377,1.3208
2010-12-14,1.3356,1.3394,1.3497,1.3355
2010-12-13,1.3394,1.3197,1.3433,1.3182
2010-12-10,1.3226,1.324,1.3282,1.3179
2010-12-09,1.324,1.3248,1.3322,1.3164
2010-12-08,1.3248,1.3245,1.328,1.318
2010-12-07,1.3245,1.3288,1.34,1.3236
2010-12-06,1.3289,1.3413,1.342,1.3246
2010-12-03,1.3414,1.3211,1.3437,1.3193
2010-12-02,1.3211,1.3124,1.3246,1.306
2010-12-01,1.3124,1.2994,1.3181,1.2971
2010-11-30,1.2994,1.3099,1.3149,1.2969
2010-11-29,1.3099,1.3237,1.3301,1.3064
2010-11-26,1.324,1.3339,1.335,1.32
2010-11-25,1.3339,1.3357,1.3386,1.3286
2010-11-24,1.3357,1.3385,1.342,1.3284
2010-11-23,1.3385,1.36,1.3614,1.336
2010-11-22,1.36,1.3741,1.3785,1.3577
2010-11-19,1.3672,1.3656,1.3731,1.3608
2010-11-18,1.3656,1.3553,1.3667,1.3542
2010-11-17,1.3554,1.3493,1.3565,1.346
2010-11-16,1.3493,1.3573,1.3655,1.3447
2010-11-15,1.3572,1.3688,1.375,1.3563
2010-11-12,1.369,1.3621,1.3776,1.3574
2010-11-11,1.3621,1.3774,1.382,1.3608
2010-11-10,1.3774,1.377,1.3825,1.3671
2010-11-09,1.3771,1.3867,1.3973,1.3748
2010-11-08,1.3867,1.4074,1.4085,1.3859
2010-11-05,1.4031,1.4228,1.423,1.4024
2010-11-04,1.4228,1.4126,1.4281,1.4102
2010-11-03,1.4127,1.4032,1.418,1.3992
2010-11-02,1.4033,1.3908,1.4057,1.3881
2010-11-01,1.3908,1.3973,1.4011,1.3864
2010-10-29,1.3946,1.3928,1.395,1.3807
2010-10-28,1.3928,1.3777,1.3945,1.3774
2010-10-27,1.3778,1.3845,1.3876,1.3734
2010-10-26,1.3845,1.3922,1.3981,1.3825
2010-10-25,1.3922,1.3961,1.408,1.3907
2010-10-22,1.3953,1.3912,1.397,1.386
2010-10-21,1.3912,1.3976,1.4049,1.3871
2010-10-20,1.3975,1.3698,1.3989,1.3698
2010-10-19,1.3698,1.3963,1.4002,1.3698
2010-10-18,1.3963,1.3951,1.3998,1.383
2010-10-15,1.3976,1.4024,1.415,1.3937
2010-10-14,1.4025,1.3982,1.4122,1.3982
2010-10-13,1.3982,1.392,1.4001,1.3912
2010-10-12,1.392,1.3864,1.3934,1.3775
2010-10-11,1.3864,1.3996,1.3998,1.3856
2010-10-08,1.3928,1.3924,1.3983,1.3834
2010-10-07,1.3924,1.3915,1.4028,1.3857
2010-10-06,1.3915,1.3853,1.3947,1.38
2010-10-05,1.3853,1.3648,1.3858,1.3637
2010-10-04,1.3648,1.3775,1.3784,1.3644
2010-10-01,1.379,1.363,1.3792,1.3629
2010-09-30,1.3631,1.3624,1.3682,1.3559
2010-09-29,1.3624,1.3572,1.3646,1.3566
2010-09-28,1.3573,1.3428,1.3595,1.3381
2010-09-27,1.3428,1.3478,1.3505,1.3425
2010-09-24,1.3492,1.3295,1.3495,1.3286
2010-09-23,1.3295,1.3393,1.3413,1.3291
2010-09-22,1.3393,1.3283,1.3439,1.3267
2010-09-21,1.3283,1.3062,1.329,1.3059
2010-09-20,1.3062,1.3042,1.3121,1.3029
2010-09-17,1.3049,1.3066,1.3158,1.3019
2010-09-16,1.3066,1.301,1.3116,1.2975
2010-09-15,1.3011,1.2995,1.3036,1.2953
2010-09-14,1.2995,1.2862,1.3032,1.2829
2010-09-13,1.2863,1.276,1.2892,1.2758
2010-09-10,1.2678,1.2677,1.2746,1.2643
2010-09-09,1.2678,1.2727,1.2765,1.2665
2010-09-08,1.2727,1.2692,1.2762,1.2659
2010-09-07,1.2692,1.2818,1.2818,1.2676
2010-09-06,1.2818,1.2886,1.2917,1.2799
2010-09-03,1.2895,1.2814,1.2897,1.2808
2010-09-02,1.2814,1.2795,1.2847,1.2776
2010-09-01,1.2795,1.2674,1.2855,1.2663
2010-08-31,1.2674,1.2663,1.2742,1.2625
2010-08-30,1.2663,1.2752,1.2755,1.2658
2010-08-27,1.2762,1.2703,1.2778,1.2681
2010-08-26,1.2703,1.2671,1.2763,1.265
2010-08-25,1.2672,1.2635,1.2725,1.2609
2010-08-24,1.2635,1.2631,1.2716,1.2587
2010-08-23,1.2631,1.2699,1.2729,1.2624
2010-08-20,1.271,1.2807,1.2832,1.2663
2010-08-19,1.2807,1.2799,1.2902,1.2772
2010-08-18,1.2799,1.2869,1.2921,1.2792
2010-08-17,1.2869,1.2813,1.2915,1.2804
2010-08-16,1.2813,1.2756,1.2871,1.2734
2010-08-13,1.2753,1.2842,1.2905,1.2749
2010-08-12,1.2842,1.2849,1.2932,1.278
2010-08-11,1.2849,1.3155,1.316,1.283
2010-08-10,1.3155,1.3215,1.3226,1.3074
2010-08-09,1.3215,1.3282,1.3307,1.3211
2010-08-06,1.3278,1.3179,1.3333,1.3157
2010-08-05,1.3179,1.3154,1.3234,1.3119
2010-08-04,1.3154,1.322,1.3238,1.3131
2010-08-03,1.322,1.3171,1.3261,1.3146
2010-08-02,1.3172,1.3059,1.3194,1.3055
2010-07-30,1.305,1.3066,1.3093,1.298
2010-07-29,1.3066,1.2998,1.3106,1.2977
2010-07-28,1.2998,1.2988,1.3041,1.2966
2010-07-27,1.2987,1.2982,1.3045,1.2952
2010-07-26,1.2982,1.2923,1.3005,1.2889
2010-07-23,1.2909,1.2911,1.2964,1.2793
2010-07-22,1.2911,1.2759,1.293,1.2737
2010-07-21,1.2759,1.2905,1.2912,1.2732
2010-07-20,1.2905,1.2939,1.3028,1.2839
2010-07-19,1.2939,1.2889,1.2991,1.2871
2010-07-16,1.293,1.2918,1.3006,1.2889
2010-07-15,1.2918,1.2734,1.2954,1.2709
2010-07-14,1.2734,1.2719,1.2777,1.2682
2010-07-13,1.2719,1.2603,1.2738,1.2522
2010-07-12,1.2603,1.2638,1.2644,1.2551
2010-07-09,1.264,1.269,1.2722,1.2609
2010-07-08,1.269,1.2625,1.271,1.2625
2010-07-07,1.2624,1.2622,1.2663,1.2553
2010-07-06,1.2622,1.2507,1.2662,1.248
2010-07-05,1.2507,1.2547,1.2557,1.2505
2010-07-02,1.2566,1.2509,1.2611,1.2482
2010-07-01,1.2508,1.2226,1.2533,1.2193
2010-06-30,1.2226,1.2187,1.2304,1.2166
2010-06-29,1.2186,1.2287,1.229,1.2149
2010-06-28,1.2287,1.2386,1.2397,1.2265
2010-06-25,1.2368,1.2335,1.2394,1.2254
2010-06-24,1.2335,1.2306,1.2387,1.2261
2010-06-23,1.2306,1.2266,1.2343,1.2209
2010-06-22,1.2265,1.232,1.2353,1.2252
2010-06-21,1.2321,1.2415,1.2466,1.2304
2010-06-18,1.2388,1.2387,1.2416,1.2353
2010-06-17,1.2388,1.2298,1.241,1.2242
2010-06-16,1.2298,1.2316,1.2352,1.2255
2010-06-15,1.2315,1.2211,1.2349,1.2168
2010-06-14,1.2211,1.2206,1.2297,1.2163
2010-06-11,1.2111,1.213,1.2152,1.2045
2010-06-10,1.213,1.1989,1.2141,1.1957
2010-06-09,1.1989,1.1958,1.2072,1.1924
2010-06-08,1.1958,1.1923,1.2008,1.1902
2010-06-07,1.1923,1.1931,1.1991,1.1876
2010-06-04,1.1967,1.2178,1.2215,1.1955
2010-06-03,1.2178,1.2251,1.2325,1.2152
2010-06-02,1.2251,1.2245,1.2273,1.2175
2010-06-01,1.2245,1.227,1.2349,1.2111
2010-05-31,1.227,1.2288,1.2334,1.2267
2010-05-28,1.2272,1.2367,1.2452,1.2265
2010-05-27,1.2367,1.2183,1.2394,1.2182
2010-05-26,1.2183,1.2332,1.2343,1.2153
2010-05-25,1.2333,1.2338,1.2388,1.2178
2010-05-24,1.2338,1.251,1.2538,1.2332
2010-05-21,1.2571,1.2539,1.2671,1.2471
2010-05-20,1.254,1.2385,1.2597,1.2296
2010-05-19,1.2384,1.2144,1.243,1.2144
2010-05-18,1.2145,1.2382,1.2444,1.2144
2010-05-17,1.2382,1.2358,1.2414,1.2233
2010-05-14,1.2357,1.2532,1.2575,1.2353
2010-05-13,1.2531,1.2645,1.2683,1.2516
2010-05-12,1.2646,1.2641,1.2738,1.2605
2010-05-11,1.2641,1.2737,1.2802,1.2615
2010-05-10,1.2737,1.2866,1.3093,1.2722
2010-05-07,1.2752,1.2654,1.2797,1.2586
2010-05-06,1.2654,1.2816,1.2856,1.2527
2010-05-05,1.2816,1.2977,1.2996,1.2789
2010-05-04,1.2977,1.3195,1.3213,1.2962
2010-05-03,1.3194,1.3312,1.3312,1.3154
2010-04-30,1.3294,1.325,1.3342,1.3225
2010-04-29,1.325,1.3196,1.3278,1.3184
2010-04-28,1.3197,1.3178,1.3265,1.3114
2010-04-27,1.3178,1.3393,1.3394,1.3144
2010-04-26,1.3394,1.3364,1.3415,1.3292
2010-04-23,1.3381,1.3222,1.3399,1.3206
2010-04-22,1.3222,1.3387,1.3421,1.3202
2010-04-21,1.3387,1.3422,1.3447,1.3358
2010-04-20,1.3422,1.3488,1.3522,1.3419
2010-04-19,1.3488,1.3475,1.3495,1.3416
2010-04-16,1.3502,1.3565,1.3566,1.3473
2010-04-15,1.3565,1.3657,1.3666,1.3521
2010-04-14,1.3657,1.3616,1.3678,1.3596
2010-04-13,1.3615,1.3586,1.3627,1.3546
2010-04-12,1.3586,1.3657,1.3691,1.3566
2010-04-09,1.3498,1.3373,1.3498,1.3341
2010-04-08,1.3374,1.333,1.3383,1.3282
2010-04-07,1.333,1.3381,1.3401,1.3325
2010-04-06,1.3381,1.3466,1.3466,1.3355
2010-04-05,1.3466,1.3494,1.3538,1.346
2010-04-02,1.3503,1.3586,1.3588,1.3475
2010-04-01,1.3586,1.3526,1.359,1.346
2010-03-31,1.3526,1.3433,1.3548,1.3384
2010-03-30,1.3434,1.3476,1.3537,1.3395
2010-03-29,1.3476,1.3446,1.3506,1.3417
2010-03-26,1.3408,1.3305,1.3423,1.3301
2010-03-25,1.3305,1.333,1.3386,1.3267
2010-03-24,1.333,1.3468,1.3485,1.3305
2010-03-23,1.3468,1.3566,1.3567,1.3458
2010-03-22,1.3567,1.3512,1.3569,1.3463
2010-03-19,1.353,1.3611,1.3626,1.3503
2010-03-18,1.3611,1.3736,1.3739,1.3586
2010-03-17,1.3736,1.3767,1.3817,1.3726
2010-03-16,1.3767,1.3673,1.3782,1.3657
2010-03-15,1.3673,1.3773,1.3774,1.3642
2010-03-12,1.3768,1.3684,1.3795,1.3669
2010-03-11,1.3684,1.3643,1.3686,1.3621
2010-03-10,1.3643,1.3606,1.3679,1.3544
2010-03-09,1.3605,1.3618,1.3635,1.3537
2010-03-08,1.3618,1.3637,1.3704,1.3606
2010-03-05,1.362,1.3582,1.363,1.353
2010-03-04,1.3582,1.3699,1.3712,1.3551
2010-03-03,1.37,1.362,1.3735,1.3592
2010-03-02,1.3621,1.3561,1.3622,1.3435
2010-03-01,1.3561,1.3638,1.3654,1.346
2010-02-26,1.3631,1.3535,1.3683,1.3534
2010-02-25,1.3535,1.3542,1.357,1.345
2010-02-24,1.3542,1.3524,1.3625,1.3502
2010-02-23,1.3523,1.3606,1.3691,1.3496
2010-02-22,1.3606,1.3629,1.3653,1.3575
2010-02-19,1.3612,1.3466,1.3617,1.3453
2010-02-18,1.3467,1.3607,1.3654,1.3443
2010-02-17,1.3607,1.3764,1.3788,1.3586
2010-02-16,1.3764,1.3597,1.3778,1.3588
2010-02-15,1.3597,1.3623,1.3632,1.3578
2010-02-12,1.3631,1.3687,1.3688,1.3531
2010-02-11,1.3687,1.3748,1.38,1.3596
2010-02-10,1.3748,1.378,1.3812,1.3677
2010-02-09,1.3781,1.3655,1.3838,1.3649
2010-02-08,1.3655,1.3642,1.3713,1.3621
2010-02-05,1.3678,1.3742,1.3745,1.3585
2010-02-04,1.3742,1.3897,1.3902,1.3715
2010-02-03,1.3897,1.3975,1.4025,1.3883
2010-02-02,1.3975,1.392,1.3976,1.3886
2010-02-01,1.3922,1.3875,1.3938,1.3852
2010-01-29,1.3861,1.3963,1.3987,1.3861
2010-01-28,1.3963,1.4028,1.4052,1.3946
2010-01-27,1.4028,1.4081,1.4096,1.3994
2010-01-26,1.4082,1.4147,1.4178,1.4042
2010-01-25,1.4147,1.4154,1.4194,1.4128
2010-01-22,1.4136,1.4098,1.4181,1.4086
2010-01-21,1.4098,1.4113,1.4142,1.4028
2010-01-20,1.4113,1.4282,1.4288,1.4082
2010-01-19,1.4281,1.4403,1.4413,1.4253
2010-01-18,1.4403,1.4369,1.4408,1.4335
2010-01-15,1.4386,1.4499,1.4502,1.4337
2010-01-14,1.4499,1.4522,1.4555,1.4448
2010-01-13,1.4522,1.4475,1.4579,1.4456
2010-01-12,1.4475,1.4507,1.4545,1.4454
2010-01-11,1.4507,1.4464,1.4554,1.4462
2010-01-08,1.4408,1.4317,1.4426,1.4263
2010-01-07,1.4317,1.4402,1.4446,1.4299
2010-01-06,1.4402,1.4364,1.4434,1.4283
2010-01-05,1.4364,1.4424,1.4483,1.4347
2010-01-04,1.4424,1.4315,1.4454,1.4257
2010-01-01,1.4326,1.4325,1.433,1.4319
2009-12-31,1.4331,1.434,1.444,1.4306
2009-12-30,1.434,1.434,1.436,1.4272
2009-12-29,1.434,1.4372,1.4457,1.4331
2009-12-28,1.4372,1.4373,1.4413,1.4353
2009-12-25,1.4397,1.4375,1.4436,1.4362
2009-12-24,1.4354,1.4335,1.4417,1.433
2009-12-23,1.4335,1.4254,1.4366,1.4234
2009-12-22,1.4254,1.4285,1.4331,1.4218
2009-12-21,1.4285,1.4331,1.4372,1.4265
2009-12-18,1.4335,1.4344,1.4411,1.4261
2009-12-17,1.4344,1.4524,1.453,1.4304
2009-12-16,1.4524,1.454,1.4589,1.4505
2009-12-15,1.4541,1.4656,1.4658,1.4504
2009-12-14,1.4657,1.4624,1.4685,1.4607
2009-12-11,1.4614,1.4729,1.4775,1.4586
2009-12-10,1.4729,1.4737,1.476,1.4684
2009-12-09,1.4736,1.4691,1.4781,1.4674
2009-12-08,1.4691,1.4837,1.4866,1.4668
2009-12-07,1.4838,1.487,1.4903,1.4754
2009-12-04,1.4856,1.5062,1.5089,1.482
2009-12-03,1.5062,1.5065,1.514,1.5037
2009-12-02,1.5065,1.5089,1.5109,1.5032
2009-12-01,1.5089,1.5034,1.5116,1.4971
2009-11-30,1.5035,1.4998,1.5083,1.4973
2009-11-27,1.4987,1.4967,1.5001,1.4828
2009-11-26,1.4967,1.5125,1.5138,1.4938
2009-11-25,1.5125,1.4966,1.5144,1.4961
2009-11-24,1.4965,1.4958,1.4988,1.4888
2009-11-23,1.4958,1.4868,1.4998,1.4868
2009-11-20,1.4861,1.4913,1.4934,1.4801
2009-11-19,1.4913,1.4954,1.4956,1.4843
2009-11-18,1.4954,1.4874,1.499,1.4869
2009-11-17,1.4874,1.4983,1.4998,1.4808
2009-11-16,1.4982,1.4957,1.5015,1.4885
2009-11-13,1.4902,1.4856,1.4937,1.4824
2009-11-12,1.4856,1.4985,1.5016,1.4821
2009-11-11,1.4985,1.4991,1.5048,1.4953
2009-11-10,1.4991,1.5007,1.5019,1.4938
2009-11-09,1.4996,1.4864,1.5019,1.4853
2009-11-06,1.4846,1.4876,1.4913,1.4813
2009-11-05,1.4876,1.4865,1.4916,1.4811
2009-11-04,1.4865,1.4731,1.4908,1.4702
2009-11-03,1.4731,1.4772,1.481,1.4626
2009-11-02,1.4772,1.4703,1.4844,1.4703
2009-10-30,1.4719,1.4838,1.4857,1.4703
2009-10-29,1.4838,1.4716,1.4858,1.4683
2009-10-28,1.4715,1.482,1.484,1.4693
2009-10-27,1.4819,1.4857,1.4926,1.477
2009-10-26,1.4857,1.4992,1.5062,1.4845
2009-10-23,1.5007,1.5025,1.5059,1.4986
2009-10-22,1.5024,1.5012,1.5037,1.4944
2009-10-21,1.5013,1.493,1.5045,1.4888
2009-10-20,1.493,1.4967,1.4993,1.4882
2009-10-19,1.4967,1.4891,1.4979,1.4827
2009-10-16,1.4904,1.4952,1.4965,1.4847
2009-10-15,1.4953,1.493,1.4966,1.4842
2009-10-14,1.4931,1.4848,1.4944,1.4838
2009-10-13,1.4848,1.4789,1.4874,1.4761
2009-10-12,1.4789,1.4718,1.4812,1.4675
2009-10-09,1.473,1.4769,1.4777,1.4672
2009-10-08,1.4769,1.4713,1.4815,1.4703
2009-10-07,1.4713,1.472,1.4735,1.4649
2009-10-06,1.472,1.4656,1.4761,1.4654
2009-10-05,1.4656,1.4596,1.4668,1.4591
2009-10-02,1.4574,1.4514,1.4646,1.4484
2009-10-01,1.4514,1.4653,1.4668,1.4511
2009-09-30,1.4653,1.4593,1.4673,1.4575
2009-09-29,1.4593,1.4621,1.4645,1.4527
2009-09-28,1.4621,1.4708,1.4712,1.4564
2009-09-25,1.4688,1.465,1.4724,1.4614
2009-09-24,1.465,1.4728,1.4802,1.4623
2009-09-23,1.4727,1.4808,1.4843,1.4686
2009-09-22,1.4809,1.4682,1.4841,1.4682
2009-09-21,1.4682,1.4703,1.4712,1.4611
2009-09-18,1.4711,1.4731,1.4737,1.4647
2009-09-17,1.4731,1.4708,1.4765,1.4688
2009-09-16,1.4708,1.467,1.4736,1.4641
2009-09-15,1.467,1.4639,1.4685,1.4561
2009-09-14,1.4639,1.4576,1.4651,1.4515
2009-09-11,1.457,1.4579,1.4633,1.4553
2009-09-10,1.458,1.4549,1.4612,1.4502
2009-09-09,1.4548,1.45,1.4599,1.4466
2009-09-08,1.4501,1.4333,1.4533,1.4328
2009-09-07,1.4332,1.432,1.4358,1.4317
2009-09-04,1.4295,1.4254,1.4326,1.4191
2009-09-03,1.4255,1.4272,1.4347,1.4236
2009-09-02,1.4272,1.4208,1.4293,1.4189
2009-09-01,1.4208,1.4335,1.4376,1.4177
2009-08-31,1.4335,1.4303,1.4367,1.4256
2009-08-28,1.4302,1.4369,1.4388,1.4281
2009-08-27,1.4369,1.4236,1.4405,1.4219
2009-08-26,1.4236,1.4282,1.435,1.4206
2009-08-25,1.4283,1.4292,1.4362,1.4253
2009-08-24,1.4292,1.4339,1.4359,1.4281
2009-08-21,1.4325,1.4254,1.4375,1.4208
2009-08-20,1.4254,1.4248,1.4274,1.42
2009-08-19,1.4249,1.4166,1.4266,1.4084
2009-08-18,1.4166,1.4106,1.4172,1.4069
2009-08-17,1.4106,1.4166,1.417,1.4045
2009-08-14,1.4202,1.4273,1.4306,1.416
2009-08-13,1.4273,1.4216,1.4327,1.4209
2009-08-12,1.4216,1.415,1.4246,1.4086
2009-08-11,1.415,1.4129,1.4185,1.411
2009-08-10,1.4129,1.4192,1.4218,1.4104
2009-08-07,1.4182,1.437,1.4412,1.4154
2009-08-06,1.437,1.4409,1.4431,1.4329
2009-08-05,1.4409,1.4415,1.4446,1.4356
2009-08-04,1.4414,1.4408,1.4431,1.4367
2009-08-03,1.4408,1.4287,1.4444,1.4206
2009-07-31,1.4256,1.4083,1.4278,1.4078
2009-07-30,1.4084,1.4015,1.4095,1.4014
2009-07-29,1.4014,1.4146,1.4194,1.4007
2009-07-28,1.4145,1.4245,1.4304,1.413
2009-07-27,1.4245,1.4193,1.4297,1.4171
2009-07-24,1.4202,1.4162,1.4253,1.4135
2009-07-23,1.4162,1.4203,1.4291,1.4119
2009-07-22,1.4203,1.4197,1.4257,1.4156
2009-07-21,1.4197,1.421,1.4277,1.4163
2009-07-20,1.421,1.4135,1.4248,1.4127
2009-07-17,1.4101,1.4131,1.4147,1.4063
2009-07-16,1.4131,1.4093,1.4165,1.4056
2009-07-15,1.4093,1.3979,1.4134,1.3968
2009-07-14,1.3979,1.4003,1.4014,1.3911
2009-07-13,1.4004,1.3973,1.4005,1.3897
2009-07-10,1.3935,1.401,1.4013,1.3878
2009-07-09,1.401,1.3862,1.4071,1.3859
2009-07-08,1.3862,1.3897,1.3938,1.3832
2009-07-07,1.3897,1.3992,1.405,1.3888
2009-07-06,1.3992,1.396,1.3998,1.3876
2009-07-03,1.398,1.3962,1.4027,1.3951
2009-07-02,1.3962,1.4145,1.4148,1.3927
2009-07-01,1.4145,1.404,1.4197,1.4001
2009-06-30,1.404,1.4098,1.4151,1.4001
2009-06-29,1.4098,1.4069,1.4112,1.3982
2009-06-26,1.4055,1.401,1.4117,1.4009
2009-06-25,1.401,1.3942,1.4013,1.3889
2009-06-24,1.3941,1.4069,1.4138,1.3889
2009-06-23,1.4069,1.3849,1.4107,1.3828
2009-06-22,1.3849,1.3935,1.3935,1.3826
2009-06-19,1.3937,1.3908,1.4011,1.3882
2009-06-18,1.3908,1.3968,1.4,1.3871
2009-06-17,1.3967,1.3815,1.3984,1.3811
2009-06-16,1.3815,1.3774,1.3932,1.3748
2009-06-15,1.3774,1.3977,1.3985,1.3755
2009-06-12,1.4015,1.4124,1.4127,1.3935
2009-06-11,1.4124,1.3988,1.4171,1.3943
2009-06-10,1.3988,1.4062,1.4143,1.3915
2009-06-09,1.4062,1.3928,1.4101,1.3852
2009-06-08,1.3928,1.3975,1.4002,1.3804
2009-06-05,1.3967,1.4167,1.4266,1.3933
2009-06-04,1.4167,1.4142,1.424,1.407
2009-06-03,1.4141,1.4288,1.4338,1.4109
2009-06-02,1.4288,1.418,1.4331,1.4101
2009-06-01,1.418,1.4105,1.4245,1.4099
2009-05-29,1.416,1.3947,1.4168,1.3943
2009-05-28,1.3948,1.3832,1.3983,1.3793
2009-05-27,1.3832,1.3991,1.3996,1.3823
2009-05-26,1.3992,1.4008,1.4022,1.386
2009-05-25,1.4008,1.4025,1.4027,1.3958
2009-05-22,1.3997,1.394,1.405,1.39
2009-05-21,1.394,1.3782,1.394,1.3728
2009-05-20,1.3783,1.3643,1.3829,1.3583
2009-05-19,1.3643,1.355,1.3667,1.353
2009-05-18,1.355,1.3453,1.3563,1.3423
2009-05-15,1.3495,1.3631,1.3649,1.3461
2009-05-14,1.3631,1.3539,1.3664,1.3525
2009-05-13,1.3539,1.3676,1.3721,1.3534
2009-05-12,1.3676,1.3584,1.3707,1.3563
2009-05-11,1.3584,1.3632,1.3667,1.3557
2009-05-08,1.3635,1.3386,1.365,1.3342
